ns	from	to	predicate	reverse
schema	schema:hasEnergyEfficiencyCategory	schema:EnergyEfficiencyEnumeration	rangeIncludes	hasRangeProperty
schema	schema:rangeIncludes	schema:Property	domainIncludes	hasDomainProperty
schema	schema:rangeIncludes	schema:Class	rangeIncludes	hasRangeProperty
schema	schema:contentLocation	schema:CreativeWork	domainIncludes	hasDomainProperty
schema	schema:contentLocation	schema:Place	rangeIncludes	hasRangeProperty
schema	schema:weightPercentage	schema:ShippingRateSettings	domainIncludes	hasDomainProperty
schema	schema:weightPercentage	schema:Number	rangeIncludes	hasRangeProperty
schema	schema:landlord	schema:RentAction	domainIncludes	hasDomainProperty
schema	schema:landlord	schema:Organization	rangeIncludes	hasRangeProperty
schema	schema:landlord	schema:Person	rangeIncludes	hasRangeProperty
schema	schema:recordedAt	schema:CreativeWork	domainIncludes	hasDomainProperty
schema	schema:recordedAt	schema:Event	rangeIncludes	hasRangeProperty
schema	schema:frequency	schema:DoseSchedule	domainIncludes	hasDomainProperty
schema	schema:frequency	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:polygon	schema:GeoShape	domainIncludes	hasDomainProperty
schema	schema:polygon	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:isTierOf	schema:MemberProgramTier	domainIncludes	hasDomainProperty
schema	schema:isTierOf	schema:MemberProgram	rangeIncludes	hasRangeProperty
schema	schema:itemDefectReturnLabelSource	schema:MerchantReturnPolicy	domainIncludes	hasDomainProperty
schema	schema:itemDefectReturnLabelSource	schema:ReturnLabelSourceEnumeration	rangeIncludes	hasRangeProperty
schema	schema:isInvolvedInBiologicalProcess	schema:BioChemEntity	domainIncludes	hasDomainProperty
schema	schema:isInvolvedInBiologicalProcess	schema:PropertyValue	rangeIncludes	hasRangeProperty
schema	schema:isInvolvedInBiologicalProcess	schema:URL	rangeIncludes	hasRangeProperty
schema	schema:isInvolvedInBiologicalProcess	schema:DefinedTerm	rangeIncludes	hasRangeProperty
schema	schema:productionDate	schema:Product	domainIncludes	hasDomainProperty
schema	schema:productionDate	schema:Vehicle	domainIncludes	hasDomainProperty
schema	schema:productionDate	schema:Date	rangeIncludes	hasRangeProperty
schema	schema:emissionsCO2	schema:Vehicle	domainIncludes	hasDomainProperty
schema	schema:emissionsCO2	schema:Number	rangeIncludes	hasRangeProperty
schema	schema:legislationDateVersion	schema:Legislation	domainIncludes	hasDomainProperty
schema	schema:legislationDateVersion	schema:Date	rangeIncludes	hasRangeProperty
schema	schema:diet	schema:ExerciseAction	domainIncludes	hasDomainProperty
schema	schema:diet	schema:Diet	rangeIncludes	hasRangeProperty
schema	schema:maximumVirtualAttendeeCapacity	schema:Event	domainIncludes	hasDomainProperty
schema	schema:maximumVirtualAttendeeCapacity	schema:Integer	rangeIncludes	hasRangeProperty
schema	schema:comment	schema:RsvpAction	domainIncludes	hasDomainProperty
schema	schema:comment	schema:CreativeWork	domainIncludes	hasDomainProperty
schema	schema:comment	schema:Comment	rangeIncludes	hasRangeProperty
schema	schema:hoursAvailable	schema:Service	domainIncludes	hasDomainProperty
schema	schema:hoursAvailable	schema:LocationFeatureSpecification	domainIncludes	hasDomainProperty
schema	schema:hoursAvailable	schema:ContactPoint	domainIncludes	hasDomainProperty
schema	schema:hoursAvailable	schema:OpeningHoursSpecification	rangeIncludes	hasRangeProperty
schema	schema:requiresSubscription	schema:ActionAccessSpecification	domainIncludes	hasDomainProperty
schema	schema:requiresSubscription	schema:MediaObject	domainIncludes	hasDomainProperty
schema	schema:requiresSubscription	schema:Boolean	rangeIncludes	hasRangeProperty
schema	schema:requiresSubscription	schema:MediaSubscription	rangeIncludes	hasRangeProperty
schema	schema:differentialDiagnosis	schema:MedicalCondition	domainIncludes	hasDomainProperty
schema	schema:differentialDiagnosis	schema:DDxElement	rangeIncludes	hasRangeProperty
schema	schema:broadcastChannelId	schema:BroadcastChannel	domainIncludes	hasDomainProperty
schema	schema:broadcastChannelId	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:department	schema:Organization	domainIncludes	hasDomainProperty
schema	schema:department	schema:Organization	rangeIncludes	hasRangeProperty
schema	schema:disambiguatingDescription	schema:Thing	domainIncludes	hasDomainProperty
schema	schema:disambiguatingDescription	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:employees	schema:Organization	domainIncludes	hasDomainProperty
schema	schema:employees	schema:Person	rangeIncludes	hasRangeProperty
schema	schema:legislationLegalForce	schema:Legislation	domainIncludes	hasDomainProperty
schema	schema:legislationLegalForce	schema:LegalForceStatus	rangeIncludes	hasRangeProperty
schema	schema:iupacName	schema:MolecularEntity	domainIncludes	hasDomainProperty
schema	schema:iupacName	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:borrower	schema:LendAction	domainIncludes	hasDomainProperty
schema	schema:borrower	schema:Person	rangeIncludes	hasRangeProperty
schema	schema:isBasedOnUrl	schema:CreativeWork	domainIncludes	hasDomainProperty
schema	schema:isBasedOnUrl	schema:Product	rangeIncludes	hasRangeProperty
schema	schema:isBasedOnUrl	schema:CreativeWork	rangeIncludes	hasRangeProperty
schema	schema:isBasedOnUrl	schema:URL	rangeIncludes	hasRangeProperty
schema	schema:legislationResponsible	schema:Legislation	domainIncludes	hasDomainProperty
schema	schema:legislationResponsible	schema:Person	rangeIncludes	hasRangeProperty
schema	schema:legislationResponsible	schema:Organization	rangeIncludes	hasRangeProperty
schema	schema:percentile90	schema:QuantitativeValueDistribution	domainIncludes	hasDomainProperty
schema	schema:percentile90	schema:Number	rangeIncludes	hasRangeProperty
schema	schema:statType	schema:StatisticalVariable	domainIncludes	hasDomainProperty
schema	schema:statType	schema:URL	rangeIncludes	hasRangeProperty
schema	schema:statType	schema:Property	rangeIncludes	hasRangeProperty
schema	schema:statType	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:episode	schema:RadioSeries	domainIncludes	hasDomainProperty
schema	schema:episode	schema:VideoGameSeries	domainIncludes	hasDomainProperty
schema	schema:episode	schema:CreativeWorkSeason	domainIncludes	hasDomainProperty
schema	schema:episode	schema:TVSeries	domainIncludes	hasDomainProperty
schema	schema:episode	schema:Episode	rangeIncludes	hasRangeProperty
schema	schema:taxonomicRange	schema:BioChemEntity	domainIncludes	hasDomainProperty
schema	schema:taxonomicRange	schema:Taxon	rangeIncludes	hasRangeProperty
schema	schema:taxonomicRange	schema:DefinedTerm	rangeIncludes	hasRangeProperty
schema	schema:taxonomicRange	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:taxonomicRange	schema:URL	rangeIncludes	hasRangeProperty
schema	schema:transitTime	schema:ShippingDeliveryTime	domainIncludes	hasDomainProperty
schema	schema:transitTime	schema:ShippingConditions	domainIncludes	hasDomainProperty
schema	schema:transitTime	schema:ServicePeriod	rangeIncludes	hasRangeProperty
schema	schema:transitTime	schema:QuantitativeValue	rangeIncludes	hasRangeProperty
schema	schema:eventSchedule	schema:Event	domainIncludes	hasDomainProperty
schema	schema:eventSchedule	schema:Schedule	rangeIncludes	hasRangeProperty
schema	schema:numConstraints	schema:ConstraintNode	domainIncludes	hasDomainProperty
schema	schema:numConstraints	schema:Integer	rangeIncludes	hasRangeProperty
schema	schema:mileageFromOdometer	schema:Vehicle	domainIncludes	hasDomainProperty
schema	schema:mileageFromOdometer	schema:QuantitativeValue	rangeIncludes	hasRangeProperty
schema	schema:mainContentOfPage	schema:WebPage	domainIncludes	hasDomainProperty
schema	schema:mainContentOfPage	schema:WebPageElement	rangeIncludes	hasRangeProperty
schema	schema:numberedPosition	schema:OrganizationRole	domainIncludes	hasDomainProperty
schema	schema:numberedPosition	schema:Number	rangeIncludes	hasRangeProperty
schema	schema:sportsActivityLocation	schema:ExerciseAction	domainIncludes	hasDomainProperty
schema	schema:sportsActivityLocation	schema:SportsActivityLocation	rangeIncludes	hasRangeProperty
schema	schema:isRelatedTo	schema:Product	domainIncludes	hasDomainProperty
schema	schema:isRelatedTo	schema:Service	domainIncludes	hasDomainProperty
schema	schema:isRelatedTo	schema:Service	rangeIncludes	hasRangeProperty
schema	schema:isRelatedTo	schema:Product	rangeIncludes	hasRangeProperty
schema	schema:subStageSuffix	schema:MedicalConditionStage	domainIncludes	hasDomainProperty
schema	schema:subStageSuffix	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:partOfOrder	schema:ParcelDelivery	domainIncludes	hasDomainProperty
schema	schema:partOfOrder	schema:Order	rangeIncludes	hasRangeProperty
schema	schema:numberOfEmployees	schema:Organization	domainIncludes	hasDomainProperty
schema	schema:numberOfEmployees	schema:BusinessAudience	domainIncludes	hasDomainProperty
schema	schema:numberOfEmployees	schema:QuantitativeValue	rangeIncludes	hasRangeProperty
schema	schema:knowsAbout	schema:Organization	domainIncludes	hasDomainProperty
schema	schema:knowsAbout	schema:Person	domainIncludes	hasDomainProperty
schema	schema:knowsAbout	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:knowsAbout	schema:Thing	rangeIncludes	hasRangeProperty
schema	schema:knowsAbout	schema:URL	rangeIncludes	hasRangeProperty
schema	schema:rsvpResponse	schema:RsvpAction	domainIncludes	hasDomainProperty
schema	schema:rsvpResponse	schema:RsvpResponseType	rangeIncludes	hasRangeProperty
schema	schema:pagination	schema:Article	domainIncludes	hasDomainProperty
schema	schema:pagination	schema:PublicationVolume	domainIncludes	hasDomainProperty
schema	schema:pagination	schema:PublicationIssue	domainIncludes	hasDomainProperty
schema	schema:pagination	schema:Chapter	domainIncludes	hasDomainProperty
schema	schema:pagination	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:depth	schema:OfferShippingDetails	domainIncludes	hasDomainProperty
schema	schema:depth	schema:ShippingConditions	domainIncludes	hasDomainProperty
schema	schema:depth	schema:VisualArtwork	domainIncludes	hasDomainProperty
schema	schema:depth	schema:Product	domainIncludes	hasDomainProperty
schema	schema:depth	schema:Distance	rangeIncludes	hasRangeProperty
schema	schema:depth	schema:QuantitativeValue	rangeIncludes	hasRangeProperty
schema	schema:performerIn	schema:Person	domainIncludes	hasDomainProperty
schema	schema:performerIn	schema:Event	rangeIncludes	hasRangeProperty
schema	schema:drainsTo	schema:Vein	domainIncludes	hasDomainProperty
schema	schema:drainsTo	schema:Vessel	rangeIncludes	hasRangeProperty
schema	schema:tocEntry	schema:HyperToc	domainIncludes	hasDomainProperty
schema	schema:tocEntry	schema:HyperTocEntry	rangeIncludes	hasRangeProperty
schema	schema:diversityStaffingReport	schema:NewsMediaOrganization	domainIncludes	hasDomainProperty
schema	schema:diversityStaffingReport	schema:Organization	domainIncludes	hasDomainProperty
schema	schema:diversityStaffingReport	schema:Article	rangeIncludes	hasRangeProperty
schema	schema:diversityStaffingReport	schema:URL	rangeIncludes	hasRangeProperty
schema	schema:weightTotal	schema:Vehicle	domainIncludes	hasDomainProperty
schema	schema:weightTotal	schema:QuantitativeValue	rangeIncludes	hasRangeProperty
schema	schema:ticketedSeat	schema:Ticket	domainIncludes	hasDomainProperty
schema	schema:ticketedSeat	schema:Seat	rangeIncludes	hasRangeProperty
schema	schema:evidenceOrigin	schema:MedicalGuideline	domainIncludes	hasDomainProperty
schema	schema:evidenceOrigin	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:distribution	schema:Dataset	domainIncludes	hasDomainProperty
schema	schema:distribution	schema:DataDownload	rangeIncludes	hasRangeProperty
schema	schema:deliveryAddress	schema:ParcelDelivery	domainIncludes	hasDomainProperty
schema	schema:deliveryAddress	schema:PostalAddress	rangeIncludes	hasRangeProperty
schema	schema:shippingConditions	schema:ShippingService	domainIncludes	hasDomainProperty
schema	schema:shippingConditions	schema:ShippingConditions	rangeIncludes	hasRangeProperty
schema	schema:dateline	schema:NewsArticle	domainIncludes	hasDomainProperty
schema	schema:dateline	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:requiredMinAge	schema:PeopleAudience	domainIncludes	hasDomainProperty
schema	schema:requiredMinAge	schema:Integer	rangeIncludes	hasRangeProperty
schema	schema:produces	schema:Service	domainIncludes	hasDomainProperty
schema	schema:produces	schema:Thing	rangeIncludes	hasRangeProperty
schema	schema:videoQuality	schema:VideoObject	domainIncludes	hasDomainProperty
schema	schema:videoQuality	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:gameAvailabilityType	schema:PlayGameAction	domainIncludes	hasDomainProperty
schema	schema:gameAvailabilityType	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:gameAvailabilityType	schema:GameAvailabilityEnumeration	rangeIncludes	hasRangeProperty
schema	schema:departurePlatform	schema:TrainTrip	domainIncludes	hasDomainProperty
schema	schema:departurePlatform	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:healthPlanCopay	schema:HealthPlanCostSharingSpecification	domainIncludes	hasDomainProperty
schema	schema:healthPlanCopay	schema:PriceSpecification	rangeIncludes	hasRangeProperty
schema	schema:game	schema:GameServer	domainIncludes	hasDomainProperty
schema	schema:game	schema:VideoGame	rangeIncludes	hasRangeProperty
schema	schema:costCurrency	schema:DrugCost	domainIncludes	hasDomainProperty
schema	schema:costCurrency	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:browserRequirements	schema:WebApplication	domainIncludes	hasDomainProperty
schema	schema:browserRequirements	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:translationOfWork	schema:CreativeWork	domainIncludes	hasDomainProperty
schema	schema:translationOfWork	schema:CreativeWork	rangeIncludes	hasRangeProperty
schema	schema:location	schema:Event	domainIncludes	hasDomainProperty
schema	schema:location	schema:Organization	domainIncludes	hasDomainProperty
schema	schema:location	schema:Action	domainIncludes	hasDomainProperty
schema	schema:location	schema:InteractionCounter	domainIncludes	hasDomainProperty
schema	schema:location	schema:VirtualLocation	rangeIncludes	hasRangeProperty
schema	schema:location	schema:PostalAddress	rangeIncludes	hasRangeProperty
schema	schema:location	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:location	schema:Place	rangeIncludes	hasRangeProperty
schema	schema:hiringOrganization	schema:JobPosting	domainIncludes	hasDomainProperty
schema	schema:hiringOrganization	schema:Person	rangeIncludes	hasRangeProperty
schema	schema:hiringOrganization	schema:Organization	rangeIncludes	hasRangeProperty
schema	schema:workTranslation	schema:CreativeWork	domainIncludes	hasDomainProperty
schema	schema:workTranslation	schema:CreativeWork	rangeIncludes	hasRangeProperty
schema	schema:numberOfItems	schema:ItemList	domainIncludes	hasDomainProperty
schema	schema:numberOfItems	schema:Integer	rangeIncludes	hasRangeProperty
schema	schema:negativeNotes	schema:Product	domainIncludes	hasDomainProperty
schema	schema:negativeNotes	schema:Review	domainIncludes	hasDomainProperty
schema	schema:negativeNotes	schema:ListItem	rangeIncludes	hasRangeProperty
schema	schema:negativeNotes	schema:WebContent	rangeIncludes	hasRangeProperty
schema	schema:negativeNotes	schema:ItemList	rangeIncludes	hasRangeProperty
schema	schema:negativeNotes	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:serverStatus	schema:GameServer	domainIncludes	hasDomainProperty
schema	schema:serverStatus	schema:GameServerStatus	rangeIncludes	hasRangeProperty
schema	schema:termsPerYear	schema:EducationalOccupationalProgram	domainIncludes	hasDomainProperty
schema	schema:termsPerYear	schema:Number	rangeIncludes	hasRangeProperty
schema	schema:procedureType	schema:MedicalProcedure	domainIncludes	hasDomainProperty
schema	schema:procedureType	schema:MedicalProcedureType	rangeIncludes	hasRangeProperty
schema	schema:orderedItem	schema:Order	domainIncludes	hasDomainProperty
schema	schema:orderedItem	schema:OrderItem	domainIncludes	hasDomainProperty
schema	schema:orderedItem	schema:OrderItem	rangeIncludes	hasRangeProperty
schema	schema:orderedItem	schema:Service	rangeIncludes	hasRangeProperty
schema	schema:orderedItem	schema:Product	rangeIncludes	hasRangeProperty
schema	schema:measurementMethod	schema:DataDownload	domainIncludes	hasDomainProperty
schema	schema:measurementMethod	schema:StatisticalVariable	domainIncludes	hasDomainProperty
schema	schema:measurementMethod	schema:Observation	domainIncludes	hasDomainProperty
schema	schema:measurementMethod	schema:PropertyValue	domainIncludes	hasDomainProperty
schema	schema:measurementMethod	schema:DataCatalog	domainIncludes	hasDomainProperty
schema	schema:measurementMethod	schema:Dataset	domainIncludes	hasDomainProperty
schema	schema:measurementMethod	schema:DefinedTerm	rangeIncludes	hasRangeProperty
schema	schema:measurementMethod	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:measurementMethod	schema:MeasurementMethodEnum	rangeIncludes	hasRangeProperty
schema	schema:measurementMethod	schema:URL	rangeIncludes	hasRangeProperty
schema	schema:employmentUnit	schema:JobPosting	domainIncludes	hasDomainProperty
schema	schema:employmentUnit	schema:Organization	rangeIncludes	hasRangeProperty
schema	schema:albumRelease	schema:MusicAlbum	domainIncludes	hasDomainProperty
schema	schema:albumRelease	schema:MusicRelease	rangeIncludes	hasRangeProperty
schema	schema:mentions	schema:CreativeWork	domainIncludes	hasDomainProperty
schema	schema:mentions	schema:Thing	rangeIncludes	hasRangeProperty
schema	schema:hasRepresentation	schema:BioChemEntity	domainIncludes	hasDomainProperty
schema	schema:hasRepresentation	schema:PropertyValue	rangeIncludes	hasRangeProperty
schema	schema:hasRepresentation	schema:URL	rangeIncludes	hasRangeProperty
schema	schema:hasRepresentation	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:blogPost	schema:Blog	domainIncludes	hasDomainProperty
schema	schema:blogPost	schema:BlogPosting	rangeIncludes	hasRangeProperty
schema	schema:relatedDrug	schema:Drug	domainIncludes	hasDomainProperty
schema	schema:relatedDrug	schema:Drug	rangeIncludes	hasRangeProperty
schema	schema:itemCondition	schema:Offer	domainIncludes	hasDomainProperty
schema	schema:itemCondition	schema:Demand	domainIncludes	hasDomainProperty
schema	schema:itemCondition	schema:Product	domainIncludes	hasDomainProperty
schema	schema:itemCondition	schema:MerchantReturnPolicy	domainIncludes	hasDomainProperty
schema	schema:itemCondition	schema:OfferItemCondition	rangeIncludes	hasRangeProperty
schema	schema:numberOfForwardGears	schema:Vehicle	domainIncludes	hasDomainProperty
schema	schema:numberOfForwardGears	schema:Number	rangeIncludes	hasRangeProperty
schema	schema:numberOfForwardGears	schema:QuantitativeValue	rangeIncludes	hasRangeProperty
schema	schema:cvdNumC19HOPats	schema:CDCPMDRecord	domainIncludes	hasDomainProperty
schema	schema:cvdNumC19HOPats	schema:Number	rangeIncludes	hasRangeProperty
schema	schema:itemShipped	schema:ParcelDelivery	domainIncludes	hasDomainProperty
schema	schema:itemShipped	schema:Product	rangeIncludes	hasRangeProperty
schema	schema:tocContinuation	schema:HyperTocEntry	domainIncludes	hasDomainProperty
schema	schema:tocContinuation	schema:HyperTocEntry	rangeIncludes	hasRangeProperty
schema	schema:lesser	schema:QualitativeValue	domainIncludes	hasDomainProperty
schema	schema:lesser	schema:QualitativeValue	rangeIncludes	hasRangeProperty
schema	schema:jobImmediateStart	schema:JobPosting	domainIncludes	hasDomainProperty
schema	schema:jobImmediateStart	schema:Boolean	rangeIncludes	hasRangeProperty
schema	schema:jobTitle	schema:Person	domainIncludes	hasDomainProperty
schema	schema:jobTitle	schema:DefinedTerm	rangeIncludes	hasRangeProperty
schema	schema:jobTitle	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:possibleComplication	schema:MedicalCondition	domainIncludes	hasDomainProperty
schema	schema:possibleComplication	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:educationalFramework	schema:AlignmentObject	domainIncludes	hasDomainProperty
schema	schema:educationalFramework	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:actionPlatform	schema:EntryPoint	domainIncludes	hasDomainProperty
schema	schema:actionPlatform	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:actionPlatform	schema:URL	rangeIncludes	hasRangeProperty
schema	schema:actionPlatform	schema:DigitalPlatformEnumeration	rangeIncludes	hasRangeProperty
schema	schema:alcoholWarning	schema:Drug	domainIncludes	hasDomainProperty
schema	schema:alcoholWarning	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:sha256	schema:MediaObject	domainIncludes	hasDomainProperty
schema	schema:sha256	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:requiredCollateral	schema:LoanOrCredit	domainIncludes	hasDomainProperty
schema	schema:requiredCollateral	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:requiredCollateral	schema:Thing	rangeIncludes	hasRangeProperty
schema	schema:hasCourseInstance	schema:Course	domainIncludes	hasDomainProperty
schema	schema:hasCourseInstance	schema:CourseInstance	rangeIncludes	hasRangeProperty
schema	schema:sampleType	schema:SoftwareSourceCode	domainIncludes	hasDomainProperty
schema	schema:sampleType	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:associatedArticle	schema:MediaObject	domainIncludes	hasDomainProperty
schema	schema:associatedArticle	schema:NewsArticle	rangeIncludes	hasRangeProperty
schema	schema:healthPlanDrugTier	schema:HealthPlanFormulary	domainIncludes	hasDomainProperty
schema	schema:healthPlanDrugTier	schema:HealthInsurancePlan	domainIncludes	hasDomainProperty
schema	schema:healthPlanDrugTier	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:publishedBy	schema:PublicationEvent	domainIncludes	hasDomainProperty
schema	schema:publishedBy	schema:Organization	rangeIncludes	hasRangeProperty
schema	schema:publishedBy	schema:Person	rangeIncludes	hasRangeProperty
schema	schema:expectedArrivalFrom	schema:ParcelDelivery	domainIncludes	hasDomainProperty
schema	schema:expectedArrivalFrom	schema:DateTime	rangeIncludes	hasRangeProperty
schema	schema:expectedArrivalFrom	schema:Date	rangeIncludes	hasRangeProperty
schema	schema:occupancy	schema:Apartment	domainIncludes	hasDomainProperty
schema	schema:occupancy	schema:HotelRoom	domainIncludes	hasDomainProperty
schema	schema:occupancy	schema:Suite	domainIncludes	hasDomainProperty
schema	schema:occupancy	schema:Accommodation	domainIncludes	hasDomainProperty
schema	schema:occupancy	schema:SingleFamilyResidence	domainIncludes	hasDomainProperty
schema	schema:occupancy	schema:QuantitativeValue	rangeIncludes	hasRangeProperty
schema	schema:orderValue	schema:ShippingConditions	domainIncludes	hasDomainProperty
schema	schema:orderValue	schema:MonetaryAmount	rangeIncludes	hasRangeProperty
schema	schema:experienceRequirements	schema:Occupation	domainIncludes	hasDomainProperty
schema	schema:experienceRequirements	schema:JobPosting	domainIncludes	hasDomainProperty
schema	schema:experienceRequirements	schema:OccupationalExperienceRequirements	rangeIncludes	hasRangeProperty
schema	schema:experienceRequirements	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:dateCreated	schema:DataFeedItem	domainIncludes	hasDomainProperty
schema	schema:dateCreated	schema:CreativeWork	domainIncludes	hasDomainProperty
schema	schema:dateCreated	schema:Date	rangeIncludes	hasRangeProperty
schema	schema:dateCreated	schema:DateTime	rangeIncludes	hasRangeProperty
schema	schema:playMode	schema:VideoGameSeries	domainIncludes	hasDomainProperty
schema	schema:playMode	schema:VideoGame	domainIncludes	hasDomainProperty
schema	schema:playMode	schema:GamePlayMode	rangeIncludes	hasRangeProperty
schema	schema:wordCount	schema:CreativeWork	domainIncludes	hasDomainProperty
schema	schema:wordCount	schema:Article	domainIncludes	hasDomainProperty
schema	schema:wordCount	schema:Integer	rangeIncludes	hasRangeProperty
schema	schema:observationPeriod	schema:Observation	domainIncludes	hasDomainProperty
schema	schema:observationPeriod	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:arrivalBusStop	schema:BusTrip	domainIncludes	hasDomainProperty
schema	schema:arrivalBusStop	schema:BusStation	rangeIncludes	hasRangeProperty
schema	schema:arrivalBusStop	schema:BusStop	rangeIncludes	hasRangeProperty
schema	schema:postalCodePrefix	schema:DefinedRegion	domainIncludes	hasDomainProperty
schema	schema:postalCodePrefix	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:contactPoint	schema:HealthInsurancePlan	domainIncludes	hasDomainProperty
schema	schema:contactPoint	schema:Organization	domainIncludes	hasDomainProperty
schema	schema:contactPoint	schema:Person	domainIncludes	hasDomainProperty
schema	schema:contactPoint	schema:ContactPoint	rangeIncludes	hasRangeProperty
schema	schema:speed	schema:Vehicle	domainIncludes	hasDomainProperty
schema	schema:speed	schema:QuantitativeValue	rangeIncludes	hasRangeProperty
schema	schema:authenticator	schema:MediaSubscription	domainIncludes	hasDomainProperty
schema	schema:authenticator	schema:Organization	rangeIncludes	hasRangeProperty
schema	schema:requiredMaxAge	schema:PeopleAudience	domainIncludes	hasDomainProperty
schema	schema:requiredMaxAge	schema:Integer	rangeIncludes	hasRangeProperty
schema	schema:paymentMethodId	schema:Invoice	domainIncludes	hasDomainProperty
schema	schema:paymentMethodId	schema:Order	domainIncludes	hasDomainProperty
schema	schema:paymentMethodId	schema:Text	rangeIncludes	hasRangeProperty
schema	schema:programMembershipUsed	schema:Reservation	domainIncludes	hasDomainProperty
